<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP [TQBR],Daily,20060403,0,230.990000,232.200000,230.100000,230.520000,970404.000000
GAZP [TQBR],Daily,20060404,0,231.700000,232.800000,230.500000,231.620000,1516040.000000
GAZP [TQBR],Daily,20060405,0,232.000000,240.700000,231.550000,238.500000,3050109.000000
GAZP [TQBR],Daily,20060406,0,240.000000,244.690000,240.000000,242.730000,3190376.000000
GAZP [TQBR],Daily,20060407,0,240.850000,251.000000,240.850000,250.070000,4520416.000000
GAZP [TQBR],Daily,20060410,0,253.640000,268.900000,252.000000,267.780000,6549354.000000
GAZP [TQBR],Daily,20060411,0,270.010000,275.420000,262.400000,264.270000,6683146.000000
GAZP [TQBR],Daily,20060412,0,262.000000,265.990000,258.350000,263.660000,3899206.000000
GAZP [TQBR],Daily,20060413,0,266.070000,266.700000,259.810000,262.770000,2909319.000000
GAZP [TQBR],Daily,20060414,0,264.530000,268.000000,262.300000,267.320000,1956570.000000
GAZP [TQBR],Daily,20060417,0,269.000000,271.480000,267.530000,269.810000,3398114.000000
GAZP [TQBR],Daily,20060418,0,271.000000,273.290000,270.300000,272.000000,3955525.000000
GAZP [TQBR],Daily,20060419,0,273.350000,278.300000,273.350000,276.640000,5150992.000000
GAZP [TQBR],Daily,20060420,0,279.500000,280.950000,274.110000,277.820000,6182481.000000
GAZP [TQBR],Daily,20060421,0,275.000000,280.400000,273.300000,279.880000,3299184.000000
GAZP [TQBR],Daily,20060424,0,281.500000,287.320000,280.500000,286.970000,3998588.000000
GAZP [TQBR],Daily,20060425,0,285.000000,289.220000,283.690000,285.610000,3056016.000000
GAZP [TQBR],Daily,20060426,0,285.600000,309.850000,285.500000,308.480000,9864756.000000
GAZP [TQBR],Daily,20060427,0,312.000000,325.400000,297.000000,305.260000,9359343.000000
GAZP [TQBR],Daily,20060428,0,305.000000,311.770000,302.000000,309.980000,4290092.000000
GAZP [TQBR],Daily,20060502,0,315.000000,323.050000,315.000000,320.660000,3698068.000000
GAZP [TQBR],Daily,20060503,0,325.130000,327.900000,318.300000,322.180000,3979511.000000
GAZP [TQBR],Daily,20060504,0,321.890000,332.490000,320.300000,331.120000,5717052.000000
GAZP [TQBR],Daily,20060505,0,332.000000,338.500000,331.010000,336.120000,5156329.000000
GAZP [TQBR],Daily,20060506,0,337.980000,350.790000,337.100000,350.030000,3986923.000000
GAZP [TQBR],Daily,20060510,0,353.000000,359.270000,329.400000,332.530000,10104448.000000
GAZP [TQBR],Daily,20060511,0,335.000000,346.700000,311.000000,331.040000,13041246.000000
GAZP [TQBR],Daily,20060512,0,328.010000,328.900000,316.250000,321.300000,5547673.000000
GAZP [TQBR],Daily,20060515,0,314.000000,316.490000,296.010000,301.540000,7987486.000000
GAZP [TQBR],Daily,20060516,0,300.000000,310.100000,286.520000,307.040000,9997362.000000
GAZP [TQBR],Daily,20060517,0,310.000000,315.990000,290.030000,293.120000,9468292.000000
GAZP [TQBR],Daily,20060518,0,284.990000,295.000000,275.260000,283.690000,9938552.000000
GAZP [TQBR],Daily,20060519,0,287.000000,291.000000,273.070000,275.360000,5385277.000000
GAZP [TQBR],Daily,20060522,0,273.000000,275.600000,232.000000,240.680000,10391901.000000
GAZP [TQBR],Daily,20060523,0,248.000000,269.800000,229.540000,265.830000,13260850.000000
GAZP [TQBR],Daily,20060524,0,268.000000,268.500000,246.100000,258.110000,10310925.000000
GAZP [TQBR],Daily,20060525,0,254.010000,275.650000,251.150000,273.750000,10467119.000000
GAZP [TQBR],Daily,20060526,0,280.000000,293.450000,277.480000,291.530000,11337826.000000
