<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER [TQBR],Daily,20100712,0,77.000000,80.250000,76.950000,79.690000,23606013.000000
SBER [TQBR],Daily,20100713,0,79.400000,82.700000,79.110000,82.120000,26685971.000000
SBER [TQBR],Daily,20100714,0,83.000000,83.470000,81.670000,82.170000,22908462.000000
SBER [TQBR],Daily,20100715,0,82.220000,84.270000,80.550000,80.790000,28841341.000000
SBER [TQBR],Daily,20100716,0,81.100000,81.750000,78.430000,78.990000,24251679.000000
SBER [TQBR],Daily,20100719,0,78.650000,80.830000,78.500000,80.050000,16877307.000000
SBER [TQBR],Daily,20100720,0,81.200000,81.700000,78.690000,79.670000,19989262.000000
SBER [TQBR],Daily,20100721,0,80.700000,82.260000,80.380000,81.720000,22553788.000000
SBER [TQBR],Daily,20100722,0,81.000000,84.050000,80.810000,83.690000,23972850.000000
SBER [TQBR],Daily,20100723,0,84.000000,84.200000,82.360000,83.050000,20941953.000000
SBER [TQBR],Daily,20100726,0,84.100000,84.720000,83.100000,84.070000,16886675.000000
SBER [TQBR],Daily,20100727,0,84.220000,85.740000,83.550000,84.670000,20953419.000000
SBER [TQBR],Daily,20100728,0,84.900000,85.600000,83.810000,84.170000,19394754.000000
SBER [TQBR],Daily,20100729,0,84.500000,86.700000,84.210000,86.450000,16512491.000000
SBER [TQBR],Daily,20100730,0,85.900000,86.170000,83.100000,84.300000,18044521.000000
SBER [TQBR],Daily,20100802,0,85.400000,86.840000,85.390000,86.610000,15754845.000000
SBER [TQBR],Daily,20100803,0,86.850000,86.900000,85.430000,85.700000,13719209.000000
SBER [TQBR],Daily,20100804,0,85.450000,86.730000,84.600000,85.760000,16696547.000000
SBER [TQBR],Daily,20100805,0,85.910000,86.190000,83.930000,84.350000,16136887.000000
SBER [TQBR],Daily,20100806,0,84.800000,84.980000,82.460000,83.000000,14664743.000000
SBER [TQBR],Daily,20100809,0,83.500000,84.200000,83.060000,83.430000,10346040.000000
SBER [TQBR],Daily,20100810,0,83.100000,83.280000,81.620000,82.510000,13289962.000000
