<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GMKN [TQBR],Daily,20030723,0,1034.500000,1048.990000,1001.020000,1009.000000,105106.000000
GMKN [TQBR],Daily,20030724,0,1015.520000,1084.000000,1003.000000,1082.000000,184090.000000
GMKN [TQBR],Daily,20030725,0,1079.000000,1144.000000,1062.000000,1092.450000,213841.000000
GMKN [TQBR],Daily,20030728,0,1084.500000,1130.000000,1080.000000,1114.990000,94835.000000
GMKN [TQBR],Daily,20030729,0,1114.000000,1114.000000,1050.500000,1083.000000,110352.000000
GMKN [TQBR],Daily,20030730,0,1084.000000,1118.000000,1080.110000,1102.010000,104212.000000
GMKN [TQBR],Daily,20030731,0,1108.780000,1139.000000,1097.000000,1135.160000,138390.000000
GMKN [TQBR],Daily,20030801,0,1090.000000,1140.000000,1090.000000,1129.870000,69683.000000
GMKN [TQBR],Daily,20030804,0,1074.500000,1160.000000,1074.500000,1148.020000,67615.000000
GMKN [TQBR],Daily,20030805,0,1155.550000,1161.000000,1123.300000,1132.830000,73322.000000
GMKN [TQBR],Daily,20030806,0,1135.000000,1172.990000,1125.010000,1164.000000,126387.000000
GMKN [TQBR],Daily,20030807,0,1166.000000,1178.500000,1128.000000,1141.920000,90319.000000
GMKN [TQBR],Daily,20030808,0,1143.500000,1158.000000,1125.110000,1139.140000,58188.000000
GMKN [TQBR],Daily,20030811,0,1149.780000,1149.780000,1137.120000,1142.000000,33721.000000
GMKN [TQBR],Daily,20030812,0,1146.500000,1175.010000,1136.000000,1175.000000,85291.000000
GMKN [TQBR],Daily,20030813,0,1175.000000,1210.000000,1170.000000,1197.340000,157705.000000
GMKN [TQBR],Daily,20030814,0,1200.000000,1223.000000,1193.770000,1201.000000,129089.000000
GMKN [TQBR],Daily,20030815,0,1210.000000,1217.000000,1180.000000,1184.220000,83136.000000
GMKN [TQBR],Daily,20030818,0,1185.010000,1204.000000,1178.600000,1200.000000,73748.000000
GMKN [TQBR],Daily,20030819,0,1200.010000,1208.890000,1188.000000,1202.880000,52431.000000
GMKN [TQBR],Daily,20030820,0,1202.900000,1234.900000,1172.000000,1234.890000,127322.000000
GMKN [TQBR],Daily,20030821,0,1230.500000,1244.990000,1215.000000,1229.770000,151076.000000
GMKN [TQBR],Daily,20030822,0,1230.000000,1232.000000,1205.000000,1222.800000,55489.000000
GMKN [TQBR],Daily,20030825,0,1222.800000,1226.000000,1202.000000,1203.200000,30800.000000
GMKN [TQBR],Daily,20030826,0,1209.370000,1209.370000,1181.010000,1190.160000,55259.000000
GMKN [TQBR],Daily,20030827,0,1191.500000,1200.000000,1138.100000,1145.000000,108667.000000
GMKN [TQBR],Daily,20030828,0,1145.390000,1167.000000,1143.300000,1162.130000,79238.000000
GMKN [TQBR],Daily,20030829,0,1161.100000,1205.000000,1151.100000,1202.270000,114011.000000
GMKN [TQBR],Daily,20030901,0,1206.000000,1225.000000,1206.000000,1212.500000,63519.000000
GMKN [TQBR],Daily,20030902,0,1214.500000,1223.500000,1204.000000,1215.000000,78268.000000
GMKN [TQBR],Daily,20030903,0,1217.500000,1250.000000,1212.000000,1237.540000,194208.000000
GMKN [TQBR],Daily,20030904,0,1240.700000,1263.990000,1215.000000,1250.740000,133024.000000
GMKN [TQBR],Daily,20030905,0,1250.000000,1256.000000,1231.020000,1247.990000,36925.000000
GMKN [TQBR],Daily,20030908,0,1242.230000,1267.000000,1238.000000,1258.000000,77100.000000
GMKN [TQBR],Daily,20030909,0,1264.440000,1291.000000,1259.000000,1275.020000,108415.000000
GMKN [TQBR],Daily,20030910,0,1273.100000,1288.800000,1264.000000,1278.010000,94826.000000
GMKN [TQBR],Daily,20030911,0,1279.950000,1291.000000,1268.000000,1286.440000,83372.000000
GMKN [TQBR],Daily,20030912,0,1290.000000,1329.690000,1285.010000,1329.690000,114884.000000
GMKN [TQBR],Daily,20030915,0,1329.920000,1355.900000,1329.920000,1341.000000,59501.000000
GMKN [TQBR],Daily,20030916,0,1343.000000,1371.500000,1335.000000,1360.000000,105316.000000
GMKN [TQBR],Daily,20030917,0,1313.890000,1389.950000,1313.890000,1375.690000,161842.000000
