<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBERP [TQBR],Daily,20090807,0,27.080000,28.150000,26.610000,27.830000,939006.000000
SBERP [TQBR],Daily,20090810,0,27.840000,28.090000,27.390000,27.750000,692487.000000
SBERP [TQBR],Daily,20090811,0,27.870000,28.050000,26.810000,26.940000,665179.000000
SBERP [TQBR],Daily,20090812,0,26.600000,27.700000,26.050000,27.520000,1005808.000000
SBERP [TQBR],Daily,20090813,0,28.250000,28.300000,27.070000,27.590000,895944.000000
SBERP [TQBR],Daily,20090814,0,27.860000,27.900000,26.930000,27.060000,489004.000000
SBERP [TQBR],Daily,20090817,0,26.120000,26.650000,25.900000,26.190000,458248.000000
SBERP [TQBR],Daily,20090818,0,26.440000,26.970000,26.050000,26.620000,599823.000000
SBERP [TQBR],Daily,20090819,0,26.700000,26.910000,26.200000,26.740000,438199.000000
SBERP [TQBR],Daily,20090820,0,27.270000,27.390000,26.670000,27.110000,382923.000000
SBERP [TQBR],Daily,20090821,0,26.900000,27.950000,26.710000,27.760000,520108.000000
SBERP [TQBR],Daily,20090824,0,28.100000,30.110000,27.800000,29.410000,1313466.000000
SBERP [TQBR],Daily,20090825,0,28.650000,29.900000,28.560000,29.060000,1302770.000000
SBERP [TQBR],Daily,20090826,0,29.060000,29.660000,28.450000,29.090000,1095469.000000
SBERP [TQBR],Daily,20090827,0,28.730000,29.480000,27.940000,28.210000,1004106.000000
SBERP [TQBR],Daily,20090828,0,28.600000,28.950000,28.230000,28.430000,804422.000000
SBERP [TQBR],Daily,20090831,0,28.000000,28.350000,27.650000,27.810000,503525.000000
SBERP [TQBR],Daily,20090901,0,28.120000,28.720000,27.900000,28.550000,744671.000000
SBERP [TQBR],Daily,20090902,0,28.000000,28.580000,27.970000,28.190000,631707.000000
SBERP [TQBR],Daily,20090903,0,28.420000,29.840000,28.320000,29.360000,1359132.000000
SBERP [TQBR],Daily,20090904,0,29.830000,31.950000,29.800000,30.700000,2141214.000000
SBERP [TQBR],Daily,20090907,0,31.500000,32.540000,31.180000,32.450000,1228991.000000
SBERP [TQBR],Daily,20090908,0,32.600000,36.840000,32.600000,36.530000,2344240.000000
SBERP [TQBR],Daily,20090909,0,36.800000,39.240000,36.120000,37.500000,2691776.000000
SBERP [TQBR],Daily,20090910,0,38.400000,38.980000,35.780000,36.140000,1321753.000000
SBERP [TQBR],Daily,20090911,0,36.710000,37.850000,35.260000,37.090000,1663722.000000
SBERP [TQBR],Daily,20090914,0,36.150000,37.390000,35.700000,37.250000,914777.000000
SBERP [TQBR],Daily,20090915,0,37.500000,38.710000,37.260000,37.920000,1346358.000000
SBERP [TQBR],Daily,20090916,0,38.640000,38.990000,37.500000,38.020000,1086756.000000
SBERP [TQBR],Daily,20090917,0,38.760000,38.810000,36.640000,36.830000,708179.000000
SBERP [TQBR],Daily,20090918,0,36.640000,37.450000,35.760000,36.810000,638329.000000
SBERP [TQBR],Daily,20090921,0,37.000000,37.430000,34.650000,35.080000,540640.000000
SBERP [TQBR],Daily,20090922,0,35.480000,37.160000,35.470000,36.900000,756836.000000
SBERP [TQBR],Daily,20090923,0,37.050000,38.410000,36.640000,37.170000,850892.000000
