<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ROSN [TQBR],Daily,20070607,0,201.440000,206.500000,201.440000,203.500000,273865.000000
ROSN [TQBR],Daily,20070608,0,202.000000,204.560000,200.700000,203.160000,408791.000000
ROSN [TQBR],Daily,20070609,0,203.260000,203.950000,201.310000,203.220000,152785.000000
ROSN [TQBR],Daily,20070613,0,204.000000,204.000000,202.000000,203.900000,204985.000000
ROSN [TQBR],Daily,20070614,0,204.500000,209.810000,204.500000,208.320000,850289.000000
ROSN [TQBR],Daily,20070615,0,209.940000,211.440000,206.760000,210.170000,549445.000000
ROSN [TQBR],Daily,20070618,0,211.080000,214.400000,209.250000,209.540000,551271.000000
ROSN [TQBR],Daily,20070619,0,209.250000,210.300000,205.800000,206.670000,365712.000000
ROSN [TQBR],Daily,20070620,0,207.010000,209.300000,206.310000,208.280000,333541.000000
ROSN [TQBR],Daily,20070621,0,207.130000,207.650000,204.800000,205.460000,273369.000000
ROSN [TQBR],Daily,20070622,0,204.290000,206.650000,204.100000,205.620000,235248.000000
ROSN [TQBR],Daily,20070625,0,205.000000,205.000000,203.610000,204.010000,183690.000000
ROSN [TQBR],Daily,20070626,0,204.050000,206.250000,203.650000,205.040000,204874.000000
ROSN [TQBR],Daily,20070627,0,204.000000,204.870000,202.510000,203.700000,226649.000000
ROSN [TQBR],Daily,20070628,0,204.530000,207.490000,204.530000,206.020000,461453.000000
ROSN [TQBR],Daily,20070629,0,206.620000,207.000000,203.800000,204.790000,217516.000000
ROSN [TQBR],Daily,20070702,0,206.130000,208.750000,204.060000,205.110000,554123.000000
ROSN [TQBR],Daily,20070703,0,206.500000,207.500000,205.040000,205.610000,771558.000000
ROSN [TQBR],Daily,20070704,0,206.000000,206.550000,204.600000,204.980000,609488.000000
ROSN [TQBR],Daily,20070705,0,205.500000,213.250000,205.150000,212.560000,1919387.000000
ROSN [TQBR],Daily,20070706,0,212.170000,214.480000,211.110000,213.880000,2065973.000000
ROSN [TQBR],Daily,20070709,0,215.000000,216.550000,214.500000,215.730000,720038.000000
ROSN [TQBR],Daily,20070710,0,214.350000,214.500000,210.520000,210.730000,858477.000000
ROSN [TQBR],Daily,20070711,0,209.130000,213.250000,209.100000,212.410000,666924.000000
ROSN [TQBR],Daily,20070712,0,215.300000,222.800000,215.300000,222.210000,1962387.000000
ROSN [TQBR],Daily,20070713,0,224.000000,224.300000,220.560000,221.660000,1167632.000000
ROSN [TQBR],Daily,20070716,0,222.000000,227.770000,219.560000,224.310000,1687611.000000
ROSN [TQBR],Daily,20070717,0,222.080000,223.890000,219.740000,223.460000,1398196.000000
ROSN [TQBR],Daily,20070718,0,222.000000,222.650000,219.150000,220.130000,680339.000000
ROSN [TQBR],Daily,20070719,0,221.130000,225.110000,221.130000,224.290000,912940.000000
ROSN [TQBR],Daily,20070720,0,224.000000,225.250000,221.260000,222.380000,563250.000000
ROSN [TQBR],Daily,20070723,0,221.130000,224.650000,219.550000,223.990000,699420.000000
ROSN [TQBR],Daily,20070724,0,224.010000,224.370000,217.500000,218.580000,649295.000000
ROSN [TQBR],Daily,20070725,0,216.590000,219.000000,215.200000,218.800000,659406.000000
ROSN [TQBR],Daily,20070726,0,220.000000,221.400000,212.300000,213.200000,952945.000000
ROSN [TQBR],Daily,20070727,0,208.330000,212.160000,206.100000,207.800000,1068490.000000
ROSN [TQBR],Daily,20070730,0,208.000000,212.250000,207.010000,209.800000,711568.000000
ROSN [TQBR],Daily,20070731,0,211.600000,214.470000,210.120000,213.360000,606617.000000
ROSN [TQBR],Daily,20070801,0,210.600000,211.000000,206.500000,207.400000,964525.000000
ROSN [TQBR],Daily,20070802,0,208.500000,210.490000,207.500000,209.740000,592303.000000
ROSN [TQBR],Daily,20070803,0,210.800000,212.700000,208.500000,209.540000,509163.000000
ROSN [TQBR],Daily,20070806,0,206.000000,208.400000,205.310000,207.580000,465908.000000
ROSN [TQBR],Daily,20070807,0,207.900000,210.850000,207.210000,208.500000,305642.000000
ROSN [TQBR],Daily,20070808,0,210.000000,212.400000,209.900000,212.250000,405166.000000
ROSN [TQBR],Daily,20070809,0,213.250000,215.200000,206.900000,207.340000,838767.000000
ROSN [TQBR],Daily,20070810,0,206.000000,207.870000,204.500000,206.330000,640144.000000
ROSN [TQBR],Daily,20070813,0,208.050000,210.890000,206.450000,210.040000,565644.000000
ROSN [TQBR],Daily,20070814,0,210.050000,210.350000,207.070000,209.060000,389786.000000
ROSN [TQBR],Daily,20070815,0,206.010000,207.990000,205.700000,206.810000,520552.000000
ROSN [TQBR],Daily,20070816,0,204.000000,206.170000,201.400000,202.280000,814346.000000
ROSN [TQBR],Daily,20070817,0,202.000000,207.670000,197.850000,206.840000,1206388.000000
ROSN [TQBR],Daily,20070820,0,208.400000,208.550000,205.770000,206.370000,412760.000000
ROSN [TQBR],Daily,20070821,0,206.500000,206.920000,201.850000,204.100000,602011.000000
ROSN [TQBR],Daily,20070822,0,204.000000,207.800000,202.580000,207.430000,434065.000000
ROSN [TQBR],Daily,20070823,0,208.250000,209.440000,206.520000,206.550000,396054.000000
ROSN [TQBR],Daily,20070824,0,205.010000,207.090000,204.470000,205.500000,340743.000000
ROSN [TQBR],Daily,20070827,0,207.000000,208.160000,206.700000,207.070000,384329.000000
ROSN [TQBR],Daily,20070828,0,207.040000,207.480000,205.000000,206.490000,313690.000000
ROSN [TQBR],Daily,20070829,0,203.680000,208.390000,203.070000,207.030000,505169.000000
ROSN [TQBR],Daily,20070830,0,208.280000,209.000000,205.400000,205.690000,420920.000000
ROSN [TQBR],Daily,20070831,0,207.250000,212.450000,206.550000,212.010000,1094975.000000
ROSN [TQBR],Daily,20070903,0,211.960000,213.250000,210.300000,210.750000,502862.000000
ROSN [TQBR],Daily,20070904,0,210.130000,211.250000,209.110000,209.750000,286810.000000
ROSN [TQBR],Daily,20070905,0,210.490000,211.400000,209.300000,210.040000,316845.000000
ROSN [TQBR],Daily,20070906,0,210.200000,213.250000,210.200000,212.750000,488150.000000
ROSN [TQBR],Daily,20070907,0,212.000000,213.200000,208.250000,208.710000,637467.000000
ROSN [TQBR],Daily,20070910,0,208.800000,209.380000,207.350000,208.490000,439845.000000
ROSN [TQBR],Daily,20070911,0,209.970000,210.900000,209.030000,210.050000,380687.000000
ROSN [TQBR],Daily,20070912,0,211.300000,211.470000,208.030000,209.840000,460453.000000
ROSN [TQBR],Daily,20070913,0,210.010000,212.950000,208.860000,212.730000,668574.000000
ROSN [TQBR],Daily,20070914,0,212.900000,216.400000,211.100000,215.030000,843789.000000
ROSN [TQBR],Daily,20070917,0,215.000000,216.020000,211.900000,213.570000,501360.000000
ROSN [TQBR],Daily,20070918,0,216.780000,216.780000,212.260000,214.590000,512603.000000
ROSN [TQBR],Daily,20070919,0,219.000000,220.180000,216.620000,219.950000,1308632.000000
ROSN [TQBR],Daily,20070920,0,219.570000,219.570000,215.600000,216.870000,711637.000000
ROSN [TQBR],Daily,20070921,0,216.860000,218.000000,215.510000,217.200000,456066.000000
ROSN [TQBR],Daily,20070924,0,217.140000,217.900000,213.900000,214.910000,660833.000000
ROSN [TQBR],Daily,20070925,0,214.000000,214.060000,209.720000,210.910000,672200.000000
ROSN [TQBR],Daily,20070926,0,211.200000,213.250000,210.500000,212.920000,507449.000000
ROSN [TQBR],Daily,20070927,0,214.000000,217.250000,213.020000,213.820000,1472462.000000
